280.5,3.494708037,152.8813625
281,3.506453454,153.1496786
281.5,3.518251068,153.4182883
282,3.530100625,153.6872328
282.5,3.54200173,153.9564728
283,3.553953746,154.2260234
283.5,3.565955887,154.495855
284,3.578006818,154.7659762
284.5,3.590104761,155.0363674
285,3.60224755,155.307036
285.5,3.614432539,155.5779666
286,3.62665655,155.8491289
286.5,3.638915907,156.1204987
287,3.651206364,156.3920733
287.5,3.663522963,156.6638417
288,3.675860051,156.9357858
288.5,3.688211149,157.2078989
289,3.700569165,157.4801533
289.5,3.712926389,157.7525162
290,3.725274175,158.0249614
290.5,3.737603018,158.2974612
291,3.749902544,158.5699854
291.5,3.76216186,158.8425295
292,3.774369091,159.1150664
292.5,3.786511533,159.3875578
293,3.798575597,159.6599969
293.5,3.810547215,159.9323452
294,3.822411674,160.2045829
294.5,3.834153679,160.4766824
295,3.845757445,160.7486055
295.5,3.857206817,161.0203221
296,3.868485382,161.2918051
296.5,3.879576603,161.5630278
297,3.890463918,161.8339689
297.5,3.901130963,162.1046002
298,3.911561832,162.3748839
298.5,3.92174124,162.6448086
299,3.931654535,162.9143377
299.5,3.941287731,163.1834688
300,3.950627972,163.4521504
300.5,3.959663732,163.7203708
301,3.968384672,163.9881064
301.5,3.976781878,164.2553197
302,3.984847882,164.5219913
302.5,3.992577161,164.7881003
303,3.999965881,165.0536325
303.5,4.00701205,165.3185558
304,4.013715535,165.5828556
304.5,4.020078062,165.8465123
305,4.026103109,166.1095
305.5,4.031795871,166.3717964
306,4.037163408,166.6333821
306.5,4.04221438,166.8942455
307,4.046958971,167.1543621
307.5,4.051408711,167.4137133
308,4.055576337,167.6722829
308.5,4.059475637,167.9300464
309,4.063121293,168.1869903
309.5,4.066528682,168.443115
310,4.069713678,168.6984057
310.5,4.072692458,168.9528387
311,4.07548146,169.2063932
311.5,4.078097128,169.4590668
312,4.080555024,169.7108407
312.5,4.082871387,169.9617057
313,4.085061523,170.2116481
313.5,4.087139969,170.4606446
314,4.089120386,170.7087004
314.5,4.091015728,170.9558033
315,4.092838401,171.2019428
315.5,4.094599557,171.4471122
316,4.096309358,171.6912877
316.5,4.097977012,171.934457
317,4.099611087,172.1766172
317.5,4.101218915,172.4177781
318,4.10280687,172.6579033
318.5,4.104380406,172.8970063
319,4.105944277,173.135082
319.5,4.10750248,173.3721283
320,4.109058242,173.6081382
320.5,4.110614204,173.8430996
321,4.112172538,174.0770097
321.5,4.113735114,174.3098715
322,4.115303105,174.5416983
322.5,4.116877394,174.7724691
323,4.118458652,175.0022048
323.5,4.120047571,175.2308957
324,4.121644285,175.4585357
324.5,4.123248666,175.6851293
325,4.124860862,175.9106946
325.5,4.126481014,176.1352397
326,4.128109263,176.3587723
326.5,4.129745659,176.5812891
327,4.131390241,176.8028026
327.5,4.13304313,177.0233246
328,4.134704506,177.2428573
328.5,4.136374556,177.4614131
329,4.138053492,177.678995
329.5,4.139741549,177.8956379
330,4.141438982,178.111348
330.5,4.143146055,178.3261404
331,4.144863141,178.5400187
331.5,4.146590642,178.7530046
332,4.148328875,178.9651046
332.5,4.150078113,179.1763237
333,4.151838526,179.3867066
333.5,4.153610407,179.596261
334,4.155394045,179.8049759
334.5,4.157189664,180.0128905
335,4.158997455,180.2200434
335.5,4.160817568,180.4264169
336,4.162650131,180.6320235
336.5,4.164495188,180.8368807
337,4.166352693,181.0410266
337.5,4.168222241,181.24446
338,4.170104149,181.4471796
338.5,4.171998444,181.6491997
339,4.173905166,181.8505334
339.5,4.175824299,182.0511984
340,4.177755313,182.2511996
340.5,4.179697773,182.450538
341,4.181651408,182.6492279
341.5,4.183615902,182.8472965
342,4.1855908,183.0447297
342.5,4.187575884,183.2415246
343,4.189570737,183.4376943
343.5,4.191574861,183.6332536
344,4.19358759,183.8281947
344.5,4.195608447,184.0225015
345,4.197636925,184.2161648
345.5,4.199672406,184.4091908
346,4.201714234,184.6015891
346.5,4.203761706,184.7933527
347,4.205814087,184.9844646
347.5,4.207870645,185.1749193
348,4.209930649,185.3647299
348.5,4.211993391,185.553874
349,4.21405818,185.7423261
349.5,4.21612431,185.9301003
350,4.218191076,186.1171884
